47;0;3202.00;10.80;1113.00;0.00;0.56
48;0;2864.00;14.15;379.00;0.00;0.28
49;0;1446.00;10.70;1039.00;0.00;0.24
50;0;2640.00;10.95;1967.00;0.00;0.28
51;0;3221.00;10.85;1281.00;0.00;0.44
52;0;3579.00;11.62;1752.00;0.00;0.52
53;0;4463.00;10.20;1213.00;0.00;0.36
54;0;2915.00;10.90;1412.00;0.00;0.32
55;0;3069.00;10.87;1394.00;0.00;0.40
56;0;1484.00;10.25;1127.00;0.00;0.36
57;0;3696.00;11.75;1240.00;0.00;0.56
58;0;2628.00;10.20;420.00;0.00;0.32
59;0;3954.00;12.60;1307.00;0.00;0.44
60;0;3604.00;11.30;1467.00;0.00;0.48
61;0;2357.00;10.20;1699.00;0.00;0.44
62;0;1359.00;12.87;918.00;0.00;0.36
63;0;3983.00;10.95;1352.00;0.00;0.44
64;0;3634.00;12.72;1192.00;0.00;0.56
65;0;2666.00;10.70;75.00;0.00;0.28
66;0;1327.00;10.97;1214.00;0.00;0.36
67;0;3748.00;10.90;732.00;0.00;0.64
68;0;3015.00;13.90;1844.00;0.00;0.56
69;0;1650.00;10.95;1588.00;0.00;0.36
70;0;2315.00;10.90;1093.00;0.00;0.24
71;0;3354.00;10.95;1416.00;0.00;0.44
72;0;3194.00;10.27;1628.00;0.00;0.56
73;0;1325.00;16.10;1058.00;0.00;0.40
74;0;2241.00;10.00;983.00;0.00;0.32
75;0;3145.00;10.62;35.00;0.00;0.32
76;0;2693.00;17.70;109.00;0.00;0.24
77;0;3845.00;10.10;1245.00;0.00;0.44
78;0;3119.00;10.92;692.00;0.00;0.32
79;0;4015.00;15.00;503.00;0.00;0.44
80;0;1557.00;10.10;837.00;0.00;0.40
81;0;2311.00;10.27;319.00;0.00;0.28
82;0;1602.00;10.27;1463.00;0.00;0.24
83;0;2285.00;11.75;1019.00;0.00;0.16
84;0;3623.00;10.25;877.00;0.00;0.72
85;0;3890.00;12.17;965.00;0.00;0.48
86;0;3922.00;10.70;1419.00;0.00;0.48
87;0;2315.00;10.20;1669.00;0.00;0.40
88;0;2383.00;10.32;263.00;0.00;0.24
89;0;3297.00;14.52;1864.00;0.00;0.56
90;0;3723.00;12.92;1578.00;0.00;0.24
91;0;4229.00;10.40;1353.00;0.00;0.44
92;0;3511.00;12.40;1591.00;0.00;0.52
93;0;3303.00;14.25;746.00;0.00;0.44
94;0;3365.00;11.25;4.00;0.00;0.20
95;0;3688.00;10.00;361.00;0.00;0.32
96;0;2913.00;9.95;1747.00;0.00;0.32
97;0;3019.00;11.00;6.00;0.00;0.28
98;0;3965.00;16.97;1500.00;0.00;0.52
99;0;2311.00;10.17;1734.00;0.00;0.32
100;0;2381.00;12.47;251.00;0.00;0.32
101;0;3085.00;11.37;1550.00;0.00;0.48
102;0;3148.00;14.75;1120.00;0.00;0.64
103;0;3877.00;11.85;857.00;0.00;0.48
104;0;1433.00;10.87;1042.00;0.00;0.32
105;0;3924.00;10.70;448.00;0.00;0.40
106;0;2393.00;11.10;1606.00;0.00;0.44
107;0;2914.00;10.50;1714.00;0.00;0.40
108;0;3188.00;11.10;6.00;0.00;0.32
109;0;3327.00;10.60;958.00;0.00;0.68
110;0;2995.00;10.85;369.00;0.00;0.28
111;0;3801.00;11.42;1234.00;0.00;0.60
112;0;2870.00;9.95;1378.00;0.00;0.36
113;0;2993.00;10.60;673.00;0.00;0.36
114;0;1661.00;10.67;1143.00;0.00;0.36
115;0;1639.00;10.45;784.00;0.00;0.36
116;0;2800.00;16.57;92.00;0.00;0.32
117;0;3084.00;15.45;1348.00;0.00;0.36
118;0;3234.00;10.22;976.00;0.00;0.56
119;0;2139.00;10.97;1460.00;0.00;0.52
120;0;3688.00;12.25;1668.00;0.00;0.44
121;0;4216.00;13.02;511.00;0.00;0.36
122;0;1908.00;10.82;1676.00;0.00;0.24
123;0;2846.00;12.62;50.00;0.00;0.36
124;0;2451.00;10.30;1729.00;0.00;0.36
125;0;2899.00;9.95;1037.00;0.00;0.40
126;0;2709.00;13.17;1572.00;0.00;0.44
127;0;2511.00;10.87;1646.00;0.00;0.32
128;0;2717.00;10.45;298.00;0.00;0.28
129;0;3970.00;10.65;457.00;0.00;0.32
130;0;1466.00;10.05;1239.00;0.00;0.32
131;0;3538.00;12.10;1587.00;0.00;0.48
132;0;2946.00;12.60;1207.00;0.00;0.48
133;0;3124.00;10.10;1010.00;0.00;0.28
134;0;3693.00;12.80;1448.00;0.00;0.44
135;0;3462.00;12.95;1874.00;0.00;0.44
136;0;3915.00;13.67;395.00;0.00;0.40
137;0;2772.00;10.70;1541.00;0.00;0.36
138;0;2776.00;13.32;1637.00;0.00;0.36
139;0;1371.00;11.52;955.00;0.00;0.44
140;0;3515.00;11.32;1535.00;0.00;0.52
141;0;3150.00;15.90;1754.00;0.00;0.64
142;0;3449.00;10.65;883.00;0.00;0.56
143;0;3203.00;19.40;1812.00;0.00;0.76
144;0;1388.00;11.72;1020.00;0.00;0.36
145;0;3694.00;10.80;1177.00;0.00;0.52
146;0;2897.00;10.00;1350.00;0.00;0.24
147;0;3489.00;11.40;1701.00;0.00;0.48
148;0;2610.00;10.80;1979.00;0.00;0.28
149;0;1720.00;9.95;762.00;0.00;0.32
150;0;4078.00;10.10;1439.00;0.00;0.44
151;0;3079.00;10.07;1125.00;0.00;0.40
152;0;4303.00;12.35;674.00;0.00;0.32
153;0;2874.00;11.67;1096.00;0.00;0.56
154;0;3702.00;10.72;391.00;0.00;0.40
155;0;3558.00;10.75;1809.00;0.00;0.60
156;0;3021.00;14.52;1695.00;0.00;0.44
157;0;2840.00;11.00;1487.00;0.00;0.44
158;0;2080.00;10.00;1402.00;0.00;0.32
159;0;1655.00;10.07;1508.00;0.00;0.36
160;0;2961.00;11.10;1864.00;0.00;0.40
161;0;2937.00;13.17;2028.00;0.00;0.40
162;0;3831.00;10.35;1724.00;0.00;0.36
163;0;3097.00;15.00;1345.00;0.00;0.28
164;0;3537.00;10.65;338.00;0.00;0.36
165;0;1624.00;10.32;761.00;0.00;0.44
166;0;2801.00;13.52;364.00;0.00;0.28
167;0;3786.00;10.90;1620.00;0.00;0.20
168;0;2445.00;10.95;2041.00;0.00;0.28
169;0;3113.00;10.62;1646.00;0.00;0.44
170;0;2689.00;10.80;1962.00;0.00;0.28
171;0;2295.00;13.45;1593.00;0.00;0.48
172;0;2268.00;10.35;1744.00;0.00;0.36
173;0;3109.00;12.12;1593.00;0.00;0.48
174;0;3870.00;10.90;656.00;0.00;0.36
175;0;3471.00;10.82;1691.00;0.00;0.40
176;0;4280.00;10.35;1217.00;0.00;0.44
177;0;3224.00;11.05;1097.00;0.00;0.48
178;0;2932.00;15.20;1633.00;0.00;0.48
179;0;3439.00;12.22;1651.00;0.00;0.44
180;0;3368.00;10.55;229.00;0.00;0.32
181;0;3896.00;10.17;1693.00;0.00;0.40
182;0;3399.00;11.65;1236.00;0.00;0.40
183;0;4106.00;11.00;1522.00;0.00;0.60
184;0;2504.00;15.30;22.00;0.00;0.40
185;0;2710.00;10.62;539.00;0.00;0.36
186;0;3230.00;10.37;865.00;0.00;0.48
187;0;3346.00;11.80;243.00;0.00;0.40
188;0;3885.00;10.87;1732.00;0.00;0.52
189;0;2762.00;9.95;1141.00;0.00;0.48
190;0;4304.00;10.00;1119.00;0.00;0.48
191;0;3179.00;13.47;1848.00;0.00;0.48
192;0;3235.00;14.52;722.00;0.00;0.40
193;0;4132.00;10.20;1449.00;0.00;0.40
194;0;3883.00;12.50;929.00;0.00;0.72
195;0;3999.00;11.60;1425.00;0.00;0.44
196;0;3680.00;12.45;816.00;0.00;0.60
197;0;3875.00;10.62;1620.00;0.00;0.24
198;0;3331.00;16.20;823.00;0.00;0.44
199;0;3745.00;11.45;1187.00;0.00;0.56
200;0;2885.00;13.35;1266.00;0.00;0.60
201;0;2740.00;20.55;52.00;0.00;0.36
202;0;3508.00;11.25;1665.00;0.00;0.48
203;0;3606.00;11.35;388.00;0.00;0.36
204;0;4139.00;10.35;544.00;0.00;0.32
205;0;3443.00;10.00;1099.00;0.00;0.52
206;0;3194.00;12.17;1866.00;0.00;0.28
207;0;3478.00;12.15;1574.00;0.00;0.44
208;0;4371.00;10.22;752.00;0.00;0.32
209;0;3535.00;11.50;552.00;0.00;0.40
210;0;3009.00;10.15;925.00;0.00;0.48
211;0;3857.00;10.40;792.00;0.00;0.52
212;0;3723.00;10.55;587.00;0.00;0.32
213;0;1218.00;10.50;1069.00;0.00;0.40
214;0;3284.00;11.35;717.00;0.00;0.48
215;0;2645.00;10.25;1555.00;0.00;0.36
216;0;1755.00;10.90;863.00;0.00;0.44
217;0;2893.00;10.45;390.00;0.00;0.32
218;0;1628.00;10.77;1136.00;0.00;0.44
219;0;2398.00;12.00;1715.00;0.00;0.44
220;0;4205.00;10.20;1346.00;0.00;0.44
221;0;1677.00;11.65;939.00;0.00;0.40
222;0;1841.00;13.30;967.00;0.00;0.40
223;0;3567.00;10.25;1116.00;0.00;0.64
224;0;3577.00;11.05;754.00;0.00;0.48
225;0;3715.00;12.25;1674.00;0.00;0.36
226;0;3852.00;10.15;1304.00;0.00;0.40
227;0;3384.00;11.27;270.00;0.00;0.40
228;0;3815.00;10.87;1222.00;0.00;0.48
229;0;3733.00;10.70;1081.00;0.00;0.64
230;0;3129.00;11.20;1582.00;0.00;0.36
231;0;3366.00;15.10;1826.00;0.00;0.40
232;0;3603.00;10.50;784.00;0.00;0.44
233;0;3694.00;10.22;933.00;0.00;0.76
234;0;3186.00;10.35;1156.00;0.00;0.32
235;0;3075.00;18.10;1736.00;0.00;0.64
236;0;3238.00;11.45;1156.00;0.00;0.44
237;0;3292.00;10.20;1267.00;0.00;0.52
238;0;3787.00;11.70;1253.00;0.00;0.60
239;0;3906.00;10.92;379.00;0.00;0.40
240;0;1574.00;10.95;922.00;0.00;0.32
241;0;2889.00;10.00;340.00;0.00;0.24
242;0;3018.00;10.30;1379.00;0.00;0.44
243;0;2556.00;10.85;61.00;0.00;0.28
244;0;3514.00;10.10;1059.00;0.00;0.60
245;0;2919.00;16.25;1821.00;0.00;0.56
246;0;4002.00;10.22;1677.00;0.00;0.36
247;0;2759.00;11.40;1517.00;0.00;0.36
248;0;3551.00;11.50;1332.00;0.00;0.36
249;0;3160.00;12.60;1882.00;0.00;0.44
250;0;3156.00;10.62;803.00;0.00;0.24
251;0;3177.00;10.17;1193.00;0.00;0.36
252;0;3670.00;10.60;393.00;0.00;0.36
253;0;3202.00;16.42;1037.00;0.00;0.48
254;0;3790.00;11.47;1723.00;0.00;0.48
255;0;3419.00;17.85;1852.00;0.00;0.52
256;0;4244.00;10.70;731.00;0.00;0.36
257;0;2513.00;10.70;1719.00;0.00;0.48
258;0;2795.00;10.87;1258.00;0.00;0.40
259;0;3094.00;21.47;1819.00;0.00;0.64
260;0;2202.00;10.32;1413.00;0.00;0.48
261;0;4012.00;10.72;946.00;0.00;0.36
262;0;3553.00;11.35;975.00;0.00;0.52
263;0;1724.00;11.25;1561.00;0.00;0.32
264;0;1630.00;16.17;1610.00;0.00;0.28
265;0;1665.00;15.92;896.00;0.00;0.40
266;0;2052.00;12.30;950.00;0.00;0.40
267;0;1690.00;10.10;748.00;0.00;0.28
268;0;1498.00;10.22;1220.00;0.00;0.44
269;0;3905.00;10.52;1019.00;0.00;0.44
270;0;3471.00;11.60;768.00;0.00;0.64
271;0;3779.00;14.02;887.00;0.00;0.60
272;0;3519.00;11.67;622.00;0.00;0.36
273;0;3599.00;11.55;1342.00;0.00;0.40
274;0;3478.00;12.30;1555.00;0.00;0.48
275;0;3974.00;11.92;409.00;0.00;0.36
276;0;3625.00;10.30;1015.00;0.00;0.72
277;0;1628.00;11.35;1169.00;0.00;0.32
278;0;3867.00;11.00;1138.00;0.00;0.48
279;0;1694.00;10.30;969.00;0.00;0.36
280;0;1686.00;10.65;1571.00;0.00;0.36
281;0;3736.00;10.80;598.00;0.00;0.36
282;0;3635.00;10.17;1334.00;0.00;0.48
283;0;2448.00;13.45;1666.00;0.00;0.36
284;0;3753.00;17.17;856.00;0.00;0.64
285;0;4179.00;10.25;1350.00;0.00;0.32
286;0;3657.00;10.20;1095.00;0.00;0.64
287;0;2976.00;18.37;1782.00;0.00;0.64
288;0;3929.00;10.67;387.00;0.00;0.40
289;0;3160.00;11.42;1681.00;0.00;0.40
290;0;3588.00;10.70;1805.00;0.00;0.44
291;0;3609.00;13.52;1276.00;0.00;0.44
292;0;3052.00;10.27;1455.00;0.00;0.32
293;0;3177.00;10.30;1383.00;0.00;0.24
294;0;3834.00;11.45;1161.00;0.00;0.56
295;0;4268.00;10.00;1124.00;0.00;0.52
296;0;2683.00;13.92;1549.00;0.00;0.44
297;0;3830.00;14.52;920.00;0.00;0.60
298;0;3462.00;10.17;986.00;0.00;0.60
299;0;3034.00;10.25;1130.00;0.00;0.40
300;0;1311.00;12.62;1182.00;0.00;0.44
301;0;3504.00;11.00;940.00;0.00;0.64
302;0;3659.00;12.57;786.00;0.00;0.44
303;0;3728.00;11.20;1012.00;0.00;0.80
304;0;3769.00;10.25;1773.00;0.00;0.32
305;0;2357.00;10.10;2009.00;0.00;0.24
306;0;2191.00;11.27;1710.00;0.00;0.48
307;0;3736.00;10.82;1366.00;0.00;0.44
308;0;3010.00;12.35;1005.00;0.00;0.56
309;0;2268.00;13.62;1620.00;0.00;0.48
310;0;2219.00;10.50;1791.00;0.00;0.40
311;0;3919.00;11.42;1595.00;0.00;0.44
312;0;4300.00;10.77;1423.00;0.00;0.52
313;0;4056.00;12.90;514.00;0.00;0.36
314;0;3624.00;13.07;732.00;0.00;0.48
315;0;2888.00;10.37;1664.00;0.00;0.40
316;0;2577.00;11.67;1665.00;0.00;0.56
317;0;3367.00;12.27;1758.00;0.00;0.40
318;0;4385.00;15.82;720.00;0.00;0.32
319;0;4219.00;12.00;639.00;0.00;0.36
320;0;3741.00;12.20;891.00;0.00;0.64
321;0;2769.00;10.70;522.00;0.00;0.32
322;0;3126.00;17.02;1757.00;0.00;0.56
323;0;4337.00;11.90;1275.00;0.00;0.40
324;0;3407.00;10.62;567.00;0.00;0.36
325;0;3170.00;10.20;1227.00;0.00;0.56
326;0;3599.00;13.70;1715.00;0.00;0.44
327;0;2809.00;10.10;1761.00;0.00;0.44
328;0;2160.00;10.32;30.00;0.00;0.20
329;0;2057.00;10.92;920.00;0.00;0.20
330;0;3092.00;10.30;676.00;0.00;0.36
331;0;1853.00;10.20;859.00;0.00;0.24
332;0;2787.00;10.87;1133.00;0.00;0.44
333;0;3756.00;11.75;1439.00;0.00;0.52
334;0;2777.00;10.00;1453.00;0.00;0.32
335;0;3906.00;10.32;1673.00;0.00;0.56
336;0;3852.00;10.00;1053.00;0.00;0.64
337;0;3135.00;11.15;991.00;0.00;0.32
338;0;2807.00;10.30;1487.00;0.00;0.32
339;0;3452.00;10.60;859.00;0.00;0.60
340;0;3741.00;10.85;1225.00;0.00;0.64
341;0;3580.00;12.80;1235.00;0.00;0.64
342;0;3023.00;10.10;2043.00;0.00;0.24
343;0;3227.00;10.92;1411.00;0.00;0.28
344;0;3696.00;18.50;1428.00;0.00;0.44
345;0;4177.00;10.40;1435.00;0.00;0.44
346;0;3949.00;10.30;1644.00;0.00;0.56
347;0;1987.00;9.90;1675.00;0.00;0.40
348;0;4393.00;15.80;1084.00;0.00;0.40
349;0;3265.00;11.70;1079.00;0.00;0.52
350;0;3604.00;11.22;599.00;0.00;0.60
351;0;3434.00;11.95;766.00;0.00;0.52
352;0;2840.00;11.70;1088.00;0.00;0.44
353;0;3484.00;10.87;951.00;0.00;0.56
354;0;1604.00;11.85;895.00;0.00;0.44
355;0;3723.00;11.00;723.00;0.00;0.48
356;0;4091.00;19.92;550.00;0.00;0.40
357;0;2266.00;10.10;1426.00;0.00;0.44
358;0;3589.00;14.42;1282.00;0.00;0.52
359;0;3780.00;10.37;737.00;0.00;0.60
360;0;3019.00;18.17;1797.00;0.00;0.48
361;0;3640.00;11.20;1801.00;0.00;0.48
362;0;3878.00;10.90;832.00;0.00;0.56
363;0;4062.00;10.90;1404.00;0.00;0.44
364;0;3038.00;13.25;1691.00;0.00;0.44
365;0;4417.00;11.80;677.00;0.00;0.28
366;0;2997.00;10.42;1572.00;0.00;0.36
367;0;2649.00;10.10;395.00;0.00;0.28
368;0;1324.00;14.60;1124.00;0.00;0.44
369;0;3004.00;11.35;1173.00;0.00;0.52
370;0;3599.00;10.40;1118.00;0.00;0.60
371;0;2930.00;10.00;1042.00;0.00;0.44
372;0;2534.00;10.37;1614.00;0.00;0.28
373;0;1692.00;12.10;1695.00;0.00;0.24
374;0;4002.00;15.80;498.00;0.00;0.40
375;0;2436.00;11.60;8.00;0.00;0.36
376;0;1413.00;15.62;1195.00;0.00;0.36
377;0;2752.00;10.67;1953.00;0.00;0.20
378;0;3472.00;12.10;1604.00;0.00;0.48
379;0;3539.00;11.52;690.00;0.00;0.48
380;0;3988.00;16.27;495.00;0.00;0.36
381;0;2065.00;10.22;304.00;0.00;0.28
382;0;1671.00;11.95;1529.00;0.00;0.28
383;0;1900.00;10.60;924.00;0.00;0.36
384;0;1662.00;13.70;877.00;0.00;0.44
385;0;3614.00;11.45;1683.00;0.00;0.32
386;0;2705.00;10.10;229.00;0.00;0.32
387;0;3140.00;11.42;1596.00;0.00;0.44
388;0;2606.00;10.37;1804.00;0.00;0.40
389;0;3381.00;10.05;595.00;0.00;0.36
390;0;2940.00;11.60;1147.00;0.00;0.48
391;0;2449.00;10.00;236.00;0.00;0.28
392;0;2226.00;10.40;1691.00;0.00;0.44
393;0;4395.00;11.00;734.00;0.00;0.36
394;0;4412.00;10.62;1130.00;0.00;0.40
395;0;3809.00;10.05;362.00;0.00;0.36
396;0;4016.00;10.10;582.00;0.00;0.44
397;0;2572.00;11.55;1734.00;0.00;0.48
398;0;2958.00;10.00;255.00;0.00;0.24
399;0;2160.00;10.15;457.00;0.00;0.20
400;0;1417.00;10.75;1044.00;0.00;0.32
401;0;3806.00;10.85;646.00;0.00;0.52
402;0;3646.00;12.62;1501.00;0.00;0.44
403;0;1725.00;11.37;1117.00;0.00;0.32
404;0;2187.00;10.70;1673.00;0.00;0.36
405;0;3238.00;10.95;1376.00;0.00;0.40
406;0;3813.00;11.02;1378.00;0.00;0.40
407;0;3362.00;10.10;1057.00;0.00;0.68
408;0;3164.00;11.37;932.00;0.00;0.40
409;0;3042.00;10.62;1656.00;0.00;0.40
410;0;3781.00;15.20;1013.00;0.00;0.52
411;0;3392.00;10.70;1353.00;0.00;0.56
412;0;2343.00;11.00;1655.00;0.00;0.44
413;0;3261.00;10.90;936.00;0.00;0.60
414;0;3144.00;10.87;1214.00;0.00;0.44
415;0;2942.00;10.02;1055.00;0.00;0.48
416;0;3694.00;10.40;1058.00;0.00;0.60
417;0;3715.00;10.75;1039.00;0.00;0.64
418;0;4241.00;11.15;650.00;0.00;0.32
419;0;3949.00;10.60;461.00;0.00;0.40
420;0;2713.00;11.20;1657.00;0.00;0.48
421;0;4099.00;10.27;393.00;0.00;0.32
422;0;4017.00;10.15;1454.00;0.00;0.60
423;0;3334.00;10.22;477.00;0.00;0.52
424;0;3483.00;11.50;793.00;0.00;0.48
425;0;3673.00;12.25;627.00;0.00;0.60
426;0;3324.00;21.90;1833.00;0.00;0.44
427;0;1423.00;10.15;886.00;0.00;0.44
428;0;3800.00;10.40;1491.00;0.00;0.40
429;0;3604.00;10.22;918.00;0.00;0.64
430;0;2694.00;11.30;1653.00;0.00;0.52
431;0;1634.00;10.40;836.00;0.00;0.32
432;0;3333.00;16.35;1740.00;0.00;0.56
433;0;3226.00;10.45;1614.00;0.00;0.48
434;0;3675.00;10.30;954.00;0.00;0.64
435;0;1603.00;10.45;846.00;0.00;0.24
436;0;3626.00;12.15;1453.00;0.00;0.52
437;0;3903.00;10.92;424.00;0.00;0.44
438;0;3490.00;16.10;718.00;0.00;0.52
439;0;2253.00;10.20;299.00;0.00;0.24
440;0;2995.00;17.55;1803.00;0.00;0.64
441;0;2084.00;10.10;1542.00;0.00;0.44
442;0;3234.00;10.35;1600.00;0.00;0.48
443;0;4342.00;10.50;780.00;0.00;0.32
444;0;2183.00;11.37;1585.00;0.00;0.48
445;0;3650.00;10.40;970.00;0.00;0.56
446;0;3498.00;12.20;1144.00;0.00;0.60
447;0;2256.00;10.90;1571.00;0.00;0.48
448;0;2309.00;11.00;1793.00;0.00;0.44
449;0;1712.00;10.75;941.00;0.00;0.44
450;0;2980.00;11.47;1128.00;0.00;0.44
451;0;3897.00;10.35;1743.00;0.00;0.40
452;0;3881.00;10.37;1754.00;0.00;0.48
453;0;3740.00;11.40;980.00;0.00;0.48
454;0;3880.00;10.80;1678.00;0.00;0.40
455;0;3060.00;11.57;1590.00;0.00;0.52
456;0;3496.00;10.55;843.00;0.00;0.56
457;0;3309.00;11.45;1306.00;0.00;0.44
458;0;3020.00;11.42;1622.00;0.00;0.56
459;0;3748.00;12.82;645.00;0.00;0.32
460;0;3190.00;10.05;1097.00;0.00;0.60
461;0;1726.00;12.67;875.00;0.00;0.44
462;0;4034.00;12.15;1646.00;0.00;0.36
463;0;4349.00;10.40;1240.00;0.00;0.44
464;0;3413.00;10.00;1059.00;0.00;0.64
465;0;3130.00;12.00;1327.00;0.00;0.28
466;0;1776.00;11.20;749.00;0.00;0.40
467;0;3895.00;10.45;1505.00;0.00;0.40
468;0;2975.00;12.20;1145.00;0.00;0.40
469;0;1432.00;13.97;1020.00;0.00;0.16
470;0;3454.00;10.22;1128.00;0.00;0.60
471;0;3626.00;10.17;1640.00;0.00;0.48
472;0;2424.00;10.32;1795.00;0.00;0.36
473;0;2760.00;10.82;1730.00;0.00;0.36
474;0;3391.00;15.85;746.00;0.00;0.48
475;0;1440.00;10.77;1200.00;0.00;0.36
476;0;3165.00;16.05;1737.00;0.00;0.68
477;0;3866.00;12.87;971.00;0.00;0.64
478;0;3788.00;10.27;1127.00;0.00;0.68
479;0;3515.00;10.30;778.00;0.00;0.48
480;0;3881.00;10.25;1109.00;0.00;0.48
481;0;4339.00;10.82;764.00;0.00;0.28
482;0;3355.00;11.10;280.00;0.00;0.36
483;0;3335.00;11.05;1201.00;0.00;0.40
484;0;4290.00;11.80;1310.00;0.00;0.56
485;0;3930.00;10.87;834.00;0.00;0.52
486;0;2422.00;14.12;2028.00;0.00;0.28
487;0;2660.00;12.07;117.00;0.00;0.24
488;0;2510.00;11.62;1803.00;0.00;0.40
489;0;3972.00;11.52;1279.00;0.00;0.44
490;0;3162.00;10.67;718.00;0.00;0.36
491;0;3302.00;10.65;1609.00;0.00;0.36
492;0;2794.00;13.05;1654.00;0.00;0.52
493;0;2888.00;14.75;1706.00;0.00;0.36
494;0;3294.00;11.35;676.00;0.00;0.52
495;0;2824.00;11.67;1514.00;0.00;0.44
496;0;3314.00;23.42;1809.00;0.00;0.56
497;0;3919.00;11.55;984.00;0.00;0.36
498;0;3321.00;10.70;602.00;0.00;0.28
499;0;3735.00;17.72;823.00;0.00;0.56
500;0;4279.00;13.72;1400.00;0.00;0.44
501;0;3229.00;13.00;641.00;0.00;0.44
502;0;3618.00;11.05;1235.00;0.00;0.40
503;0;3205.00;12.10;1366.00;0.00;0.40
504;0;3615.00;10.45;1438.00;0.00;0.44
505;0;3859.00;10.60;682.00;0.00;0.40
506;0;4354.00;10.70;1256.00;0.00;0.48
507;0;2279.00;10.70;1706.00;0.00;0.44
508;0;2617.00;10.00;412.00;0.00;0.32
509;0;2784.00;11.30;1707.00;0.00;0.48
510;0;3377.00;17.42;1852.00;0.00;0.56
511;0;3083.00;14.67;32.00;0.00;0.32
512;0;4425.00;10.20;691.00;0.00;0.24
513;0;3571.00;10.20;1354.00;0.00;0.36
514;0;3173.00;11.30;714.00;0.00;0.36
515;0;3201.00;10.90;1645.00;0.00;0.52
516;0;4238.00;11.45;485.00;0.00;0.28
517;0;3508.00;12.12;1749.00;0.00;0.44
518;0;1689.00;10.20;765.00;0.00;0.36
519;0;3678.00;11.60;1560.00;0.00;0.40
520;0;4271.00;11.25;699.00;0.00;0.28
521;0;3907.00;11.95;951.00;0.00;0.48
522;0;3159.00;13.92;1862.00;0.00;0.48
523;0;2844.00;10.00;1660.00;0.00;0.36
524;0;3527.00;12.52;1010.00;0.00;0.64
525;0;3334.00;10.82;1671.00;0.00;0.52
526;0;3550.00;13.42;605.00;0.00;0.44
527;0;3598.00;10.32;961.00;0.00;0.60
528;0;2311.00;10.40;40.00;0.00;0.28
529;0;3043.00;18.90;1849.00;0.00;0.72
530;0;3228.00;10.80;16.00;0.00;0.32
531;0;2366.00;11.55;2021.00;0.00;0.28
532;0;4359.00;10.10;623.00;0.00;0.28
533;0;3859.00;12.90;1447.00;0.00;0.44
534;0;3536.00;11.77;1324.00;0.00;0.40
535;0;3608.00;11.92;1578.00;0.00;0.44
536;0;2376.00;11.40;1851.00;0.00;0.44
537;0;2814.00;12.25;1645.00;0.00;0.32
538;0;4389.00;10.25;965.00;0.00;0.40
539;0;1393.00;10.40;1056.00;0.00;0.48
540;0;3880.00;10.20;1508.00;0.00;0.28
541;0;2482.00;12.05;2008.00;0.00;0.28
542;0;3390.00;9.50;175.00;0.00;0.84
543;0;1368.00;14.80;1114.00;0.00;0.40
544;0;2194.00;10.15;414.00;0.00;0.28
545;0;3864.00;10.72;814.00;0.00;0.52
546;0;2608.00;10.65;1969.00;0.00;0.20
