223;203;182;251;land;false;plains;1
224;139;253;202;land;false;plains;1
225;148;166;242;land;false;plains;1
226;185;201;253;land;false;plains;1
227;139;246;226;land;false;plains;1
228;217;240;184;land;false;plains;1
229;228;173;154;land;false;plains;1
230;114;244;160;land;false;plains;1
231;202;83;225;land;false;plains;1
232;129;240;198;land;false;plains;1
233;169;101;236;land;false;plains;1
234;168;197;244;land;false;plains;1
235;250;226;45;land;false;plains;1
236;206;136;213;land;false;plains;1
237;78;243;240;land;false;plains;1
238;15;10;38;land;false;plains;1
239;11;24;27;land;false;plains;1
240;132;252;252;land;false;plains;1
241;191;186;131;land;false;plains;1
242;129;149;229;land;false;plains;1
243;184;75;250;land;false;plains;1
244;185;222;168;land;false;plains;1
245;195;204;214;land;false;plains;1
246;194;125;236;land;false;plains;1
247;231;246;38;land;false;plains;1
248;237;214;171;land;false;plains;1
249;55;235;250;land;false;plains;1
250;198;158;148;land;false;plains;1
251;243;90;182;land;false;plains;1
252;207;213;229;land;false;plains;1
253;185;230;143;land;false;plains;1
254;229;126;238;land;false;plains;1
255;151;248;192;land;false;plains;1
256;172;231;243;land;false;plains;1
257;232;138;245;land;false;plains;1
258;252;96;189;land;false;plains;1
259;222;232;156;land;false;plains;1
260;78;14;3;land;false;plains;1
261;241;239;216;land;false;plains;1
262;81;254;243;land;false;plains;1
263;6;15;67;land;false;plains;1
264;144;208;219;land;false;plains;1
265;5;38;14;land;false;plains;1
266;13;19;41;land;false;plains;1
267;229;177;162;land;false;plains;1
268;156;233;233;land;false;plains;1
269;230;148;192;land;false;plains;1
270;220;220;64;land;false;plains;1
271;55;206;249;land;false;plains;1
272;173;145;232;land;false;plains;1
273;221;241;121;land;false;plains;1
274;180;108;245;land;false;plains;1
275;15;21;0;land;false;plains;1
276;236;195;222;land;false;plains;1
277;184;167;225;land;false;plains;1
278;241;250;226;land;false;plains;1
279;178;122;228;land;false;plains;1
280;208;129;205;land;false;plains;1
281;239;179;114;land;false;plains;1
282;238;251;59;land;false;plains;1
283;134;252;210;land;false;plains;1
284;243;132;150;land;false;plains;1
285;233;134;241;land;false;plains;1
286;207;250;63;land;false;plains;1
287;15;23;12;land;false;plains;1
288;213;97;194;land;false;plains;1
289;32;12;13;land;false;plains;1
290;222;112;246;land;false;plains;1
291;141;163;204;land;false;plains;1
292;5;75;14;land;false;plains;1
293;150;215;247;land;false;plains;1
294;137;227;233;land;false;plains;1
295;3;249;254;land;false;plains;1
296;135;250;244;land;false;plains;1
297;228;82;228;land;false;plains;1
298;213;188;155;land;false;plains;1
299;188;112;204;land;false;plains;1
300;209;231;140;land;false;plains;1
301;236;164;168;land;false;plains;1
302;215;187;175;land;false;plains;1
303;186;212;184;land;false;plains;1
304;145;190;193;land;false;plains;1
305;41;29;7;land;false;plains;1
306;21;18;58;land;false;plains;1
307;8;8;28;land;false;plains;1
308;166;165;208;land;false;plains;1
309;239;217;155;land;false;plains;1
310;20;16;18;land;false;plains;1
311;250;134;199;land;false;plains;1
312;252;0;251;land;false;plains;1
313;205;163;163;land;false;plains;1
314;139;245;130;land;false;plains;1
315;177;210;124;land;false;plains;1
316;226;183;122;land;false;plains;1
317;166;178;204;land;false;plains;1
318;241;132;153;land;false;plains;1
319;8;41;32;land;false;plains;1
320;196;168;253;land;false;plains;1
321;164;224;156;land;false;plains;1
322;231;144;203;land;false;plains;1
323;43;3;37;land;false;plains;1
324;31;18;14;land;false;plains;1
325;218;227;80;land;false;plains;1
326;161;234;252;land;false;plains;1
327;155;161;216;land;false;plains;1
328;160;96;254;land;false;plains;1
329;223;203;175;land;false;plains;1
330;187;182;215;land;false;plains;1
331;187;228;218;land;false;plains;1
332;2;16;74;land;false;plains;1
333;3;8;37;land;false;plains;1
334;20;28;38;land;false;plains;1
335;211;83;221;land;false;plains;1
336;200;152;150;land;false;plains;1
337;253;235;166;land;false;plains;1
338;29;6;46;land;false;plains;1
339;14;16;18;land;false;plains;1
340;11;9;77;land;false;plains;1
341;30;7;42;land;false;plains;1
342;220;205;238;land;false;plains;1
343;223;209;254;land;false;plains;1
344;210;212;159;land;false;plains;1
345;146;235;148;land;false;plains;1
346;167;248;203;land;false;plains;1
347;111;146;244;land;false;plains;1
348;30;254;217;land;false;plains;1
349;221;127;248;land;false;plains;1
350;246;220;225;land;false;plains;1
351;11;10;42;land;false;plains;1
352;21;0;64;land;false;plains;1
353;192;137;189;land;false;plains;1
354;248;116;157;land;false;plains;1
355;245;72;219;land;false;plains;1
356;247;231;46;land;false;plains;1
357;164;169;202;land;false;plains;1
358;123;192;251;land;false;plains;1
359;227;228;134;land;false;plains;1
360;249;240;19;land;false;plains;1
361;204;209;192;land;false;plains;1
362;223;82;204;land;false;plains;1
363;16;9;53;land;false;plains;1
364;50;23;9;land;false;plains;1
365;246;150;246;land;false;plains;1
366;223;57;232;land;false;plains;1
367;156;194;182;land;false;plains;1
368;186;209;193;land;false;plains;1
369;198;172;204;land;false;plains;1
370;132;221;224;land;false;plains;1
371;123;254;139;land;false;plains;1
372;170;254;251;land;false;plains;1
373;1;17;35;land;false;plains;1
374;26;1;71;land;false;plains;1
375;243;118;249;land;false;plains;1
376;94;224;204;land;false;plains;1
377;142;254;151;land;false;plains;1
378;251;139;228;land;false;plains;1
379;186;111;216;land;false;plains;1
380;37;20;27;land;false;plains;1
381;39;16;2;land;false;plains;1
382;125;191;212;land;false;plains;1
383;168;230;130;land;false;plains;1
384;238;247;245;land;false;plains;1
385;20;16;20;land;false;plains;1
386;15;74;8;land;false;plains;1
387;233;121;195;land;false;plains;1
388;142;184;228;land;false;plains;1
389;207;146;166;land;false;plains;1
390;46;32;2;land;false;plains;1
391;139;189;249;land;false;plains;1
392;130;188;198;land;false;plains;1
393;145;209;162;land;false;plains;1
394;242;137;137;land;false;plains;1
395;146;243;223;land;false;plains;1
396;28;31;17;land;false;plains;1
397;221;209;246;land;false;plains;1
398;63;4;12;land;false;plains;1
399;15;24;7;land;false;plains;1
400;38;23;19;land;false;plains;1
401;182;111;249;land;false;plains;1
402;233;179;170;land;false;plains;1
403;49;8;19;land;false;plains;1
404;65;2;18;land;false;plains;1
405;42;3;31;land;false;plains;1
406;246;252;43;land;false;plains;1
407;49;28;20;land;false;plains;1
408;40;0;59;land;false;plains;1
409;7;0;45;land;false;plains;1
410;246;233;189;land;false;plains;1
411;180;207;151;land;false;plains;1
412;147;134;230;land;false;plains;1
413;223;253;204;land;false;plains;1
414;243;232;254;land;false;plains;1
415;8;17;44;land;false;plains;1
416;39;11;24;land;false;plains;1
417;3;80;3;land;false;plains;1
418;71;0;20;land;false;plains;1
419;4;64;18;land;false;plains;1
420;235;209;152;land;false;plains;1
421;233;155;152;land;false;plains;1
422;239;127;223;land;false;plains;1
423;19;7;15;land;false;plains;1
424;241;254;240;land;false;plains;1
425;220;206;86;land;false;plains;1
426;243;252;37;land;false;plains;1
427;99;252;166;land;false;plains;1
428;197;213;181;land;false;plains;1
429;136;234;223;land;false;plains;1
430;184;216;241;land;false;plains;1
431;154;192;191;land;false;plains;1
432;21;1;66;land;false;plains;1
433;2;16;49;land;false;plains;1
434;239;220;185;land;false;plains;1
435;156;242;137;land;false;plains;1
436;240;168;172;land;false;plains;1
437;16;13;19;land;false;plains;1
438;11;9;7;land;false;plains;1
439;218;238;136;land;false;plains;1
440;16;2;33;land;false;plains;1
441;188;187;190;land;false;plains;1
442;254;219;74;land;false;plains;1
443;250;250;136;land;false;plains;1
444;249;221;161;land;false;plains;1
445;204;211;110;land;false;plains;1
446;225;230;95;land;false;plains;1
447;111;168;243;land;false;plains;1
448;92;0;5;land;false;plains;1
449;53;22;2;land;false;plains;1
450;11;1;24;land;false;plains;1
451;243;190;73;land;false;plains;1
452;178;177;153;land;false;plains;1
453;211;114;183;land;false;plains;1
454;243;140;197;land;false;plains;1
455;171;164;238;land;false;plains;1
456;249;31;241;land;false;plains;1
457;236;210;187;land;false;plains;1
458;210;237;98;land;false;plains;1
459;8;19;1;land;false;plains;1
460;2;57;20;land;false;plains;1
461;34;33;1;land;false;plains;1
462;248;69;229;land;false;plains;1
463;188;247;125;land;false;plains;1
464;15;1;15;land;false;plains;1
465;231;143;141;land;false;plains;1
466;239;190;111;land;false;plains;1
467;32;20;34;land;false;plains;1
468;32;37;13;land;false;plains;1
469;90;245;227;land;false;plains;1
470;240;105;216;land;false;plains;1
471;168;223;167;land;false;plains;1
472;77;3;3;land;false;plains;1
473;5;6;49;land;false;plains;1
474;242;157;145;land;false;plains;1
475;229;249;117;land;false;plains;1
476;129;251;141;land;false;plains;1
477;19;9;27;land;false;plains;1
478;19;57;20;land;false;plains;1
479;55;29;8;land;false;plains;1
480;242;211;48;land;false;plains;1
481;40;14;32;land;false;plains;1
482;154;207;236;land;false;plains;1
483;75;1;20;land;false;plains;1
484;212;151;195;land;false;plains;1
485;198;147;192;land;false;plains;1
486;223;221;235;land;false;plains;1
487;224;105;230;land;false;plains;1
488;12;252;239;land;false;plains;1
489;37;57;5;land;false;plains;1
490;181;212;171;land;false;plains;1
491;185;168;161;land;false;plains;1
492;249;101;177;land;false;plains;1
493;57;8;7;land;false;plains;1
494;26;4;37;land;false;plains;1
495;45;18;6;land;false;plains;1
496;65;9;23;land;false;plains;1
497;167;109;249;land;false;plains;1
498;2;20;26;land;false;plains;1
499;11;62;15;land;false;plains;1
500;193;172;197;land;false;plains;1
501;192;193;243;land;false;plains;1
502;160;227;140;land;false;plains;1
503;74;4;12;land;false;plains;1
504;14;13;31;land;false;plains;1
505;132;166;252;land;false;plains;1
506;229;254;139;land;false;plains;1
507;1;13;82;land;false;plains;1
508;5;56;37;land;false;plains;1
509;162;239;171;land;false;plains;1
510;150;227;216;land;false;plains;1
511;220;240;240;land;false;plains;1
512;138;182;226;land;false;plains;1
513;139;247;235;land;false;plains;1
514;194;199;241;land;false;plains;1
515;226;226;141;land;false;plains;1
516;152;212;210;land;false;plains;1
517;207;221;196;land;false;plains;1
518;232;164;123;land;false;plains;1
519;253;110;235;land;false;plains;1
520;92;188;231;land;false;plains;1
521;58;243;254;land;false;plains;1
522;7;50;10;land;false;plains;1
523;68;3;20;land;false;plains;1
524;205;170;195;land;false;plains;1
525;189;227;254;land;false;plains;1
526;244;248;161;land;false;plains;1
527;149;176;236;land;false;plains;1
528;247;214;79;land;false;plains;1
529;77;0;8;land;false;plains;1
530;230;132;210;land;false;plains;1
531;35;7;55;land;false;plains;1
532;13;13;7;land;false;plains;1
533;44;19;25;land;false;plains;1
534;159;132;242;land;false;plains;1
535;238;143;180;land;false;plains;1
536;46;25;12;land;false;plains;1
537;187;110;214;land;false;plains;1
538;173;175;169;land;false;plains;1
539;225;114;195;land;false;plains;1
540;52;2;4;land;false;plains;1
541;0;14;10;land;false;plains;1
542;152;153;205;land;false;plains;1
543;137;155;242;land;false;plains;1
544;180;206;182;land;false;plains;1
545;154;244;145;land;false;plains;1
546;39;8;40;land;false;plains;1
547;35;31;10;land;false;plains;1
548;212;94;224;land;false;plains;1
549;138;189;242;land;false;plains;1
550;187;103;220;land;false;plains;1
551;188;189;218;land;false;plains;1
552;53;228;241;land;false;plains;1
553;35;35;4;land;false;plains;1
554;12;59;24;land;false;plains;1
555;163;241;169;land;false;plains;1
556;242;139;175;land;false;plains;1
557;23;29;40;land;false;plains;1
558;41;2;1;land;false;plains;1
559;236;180;121;land;false;plains;1
560;219;240;135;land;false;plains;1
561;11;21;57;land;false;plains;1
562;31;9;49;land;false;plains;1
563;237;209;191;land;false;plains;1
564;32;3;10;land;false;plains;1
565;26;54;12;land;false;plains;1
566;19;4;63;land;false;plains;1
567;22;37;34;land;false;plains;1
568;44;28;15;land;false;plains;1
569;183;142;247;land;false;plains;1
570;200;205;219;land;false;plains;1
571;78;8;6;land;false;plains;1
572;234;226;249;land;false;plains;1
573;223;227;59;land;false;plains;1
574;189;161;224;land;false;plains;1
575;21;7;45;land;false;plains;1
576;235;240;182;land;false;plains;1
577;172;245;225;land;false;plains;1
578;227;206;205;land;false;plains;1
579;203;223;76;land;false;plains;1
580;12;14;36;land;false;plains;1
581;229;233;163;land;false;plains;1
582;217;208;100;land;false;plains;1
583;23;8;31;land;false;plains;1
584;227;253;223;land;false;plains;1
585;18;19;22;land;false;plains;1
586;42;10;3;land;false;plains;1
587;16;21;44;land;false;plains;1
588;216;180;124;land;false;plains;1
589;47;27;14;land;false;plains;1
590;19;246;242;land;false;plains;1
591;177;191;167;land;false;plains;1
592;245;164;249;land;false;plains;1
593;69;3;15;land;false;plains;1
594;124;230;232;land;false;plains;1
595;158;151;202;land;false;plains;1
596;159;244;158;land;false;plains;1
597;43;27;6;land;false;plains;1
598;209;228;172;land;false;plains;1
599;41;11;25;land;false;plains;1
600;15;46;12;land;false;plains;1
601;141;254;218;land;false;plains;1
602;232;152;227;land;false;plains;1
603;230;145;129;land;false;plains;1
604;40;10;21;land;false;plains;1
605;20;43;25;land;false;plains;1
606;147;206;176;land;false;plains;1
607;193;190;202;land;false;plains;1
608;11;3;33;land;false;plains;1
609;43;24;16;land;false;plains;1
610;228;195;84;land;false;plains;1
611;246;182;109;land;false;plains;1
612;179;141;254;land;false;plains;1
613;193;233;164;land;false;plains;1
614;243;183;160;land;false;plains;1
615;150;152;224;land;false;plains;1
616;42;3;35;land;false;plains;1
617;3;37;13;land;false;plains;1
618;250;217;252;land;false;plains;1
619;6;9;67;land;false;plains;1
620;3;1;84;land;false;plains;1
621;35;5;24;land;false;plains;1
622;251;180;221;land;false;plains;1
623;247;123;178;land;false;plains;1
624;201;246;111;land;false;plains;1
625;3;14;26;land;false;plains;1
626;24;33;34;land;false;plains;1
627;223;174;211;land;false;plains;1
628;48;20;5;land;false;plains;1
629;160;233;117;land;false;plains;1
630;143;230;184;land;false;plains;1
631;236;218;210;land;false;plains;1
632;207;245;151;land;false;plains;1
633;13;21;1;land;false;plains;1
634;24;12;51;land;false;plains;1
635;199;186;150;land;false;plains;1
636;197;239;233;land;false;plains;1
637;243;135;237;land;false;plains;1
638;39;14;1;land;false;plains;1
639;201;252;236;land;false;plains;1
640;225;194;130;land;false;plains;1
641;14;40;13;land;false;plains;1
642;46;38;1;land;false;plains;1
643;5;60;11;land;false;plains;1
644;211;104;218;land;false;plains;1
645;222;64;226;land;false;plains;1
646;126;242;160;land;false;plains;1
647;237;211;231;land;false;plains;1
648;63;15;20;land;false;plains;1
649;211;245;45;land;false;plains;1
650;10;41;28;land;false;plains;1
651;122;180;211;land;false;plains;1
652;229;225;253;land;false;plains;1
653;183;166;177;land;false;plains;1
654;32;52;10;land;false;plains;1
655;252;168;236;land;false;plains;1
656;0;75;3;land;false;plains;1
657;20;50;28;land;false;plains;1
658;196;224;129;land;false;plains;1
659;229;80;217;land;false;plains;1
660;91;172;247;land;false;plains;1
661;1;37;31;land;false;plains;1
662;144;171;188;land;false;plains;1
663;200;96;224;land;false;plains;1
664;191;235;119;land;false;plains;1
665;234;197;109;land;false;plains;1
666;8;23;55;land;false;plains;1
667;62;7;21;land;false;plains;1
668;45;10;23;land;false;plains;1
669;32;30;6;land;false;plains;1
670;177;212;196;land;false;plains;1
671;254;191;201;land;false;plains;1
672;17;21;36;land;false;plains;1
673;7;13;57;land;false;plains;1
674;9;16;24;land;false;plains;1
675;244;213;105;land;false;plains;1
676;54;35;9;land;false;plains;1
677;52;14;33;land;false;plains;1
678;51;27;20;land;false;plains;1
679;9;57;7;land;false;plains;1
680;184;114;236;land;false;plains;1
681;41;27;9;land;false;plains;1
682;40;4;38;land;false;plains;1
683;243;83;188;land;false;plains;1
684;234;136;152;land;false;plains;1
685;248;38;242;land;false;plains;1
686;171;241;211;land;false;plains;1
687;220;90;233;land;false;plains;1
688;0;6;12;land;false;plains;1
689;211;96;215;land;false;plains;1
690;196;216;150;land;false;plains;1
691;183;248;202;land;false;plains;1
692;36;20;35;land;false;plains;1
693;13;60;12;land;false;plains;1
694;29;27;22;land;false;plains;1
695;3;36;3;land;false;plains;1
696;188;161;193;land;false;plains;1
697;187;199;141;land;false;plains;1
698;54;9;25;land;false;plains;1
699;10;9;29;land;false;plains;1
700;51;16;18;land;false;plains;1
701;6;56;1;land;false;plains;1
702;12;32;40;land;false;plains;1
703;39;54;3;land;false;plains;1
704;26;19;49;land;false;plains;1
705;36;5;39;land;false;plains;1
706;25;7;41;land;false;plains;1
707;200;169;160;land;false;plains;1
708;35;46;5;land;false;plains;1
709;9;13;24;land;false;plains;1
710;8;10;24;land;false;plains;1
711;20;1;38;land;false;plains;1
712;46;18;17;land;false;plains;1
713;43;7;38;land;false;plains;1
714;17;13;32;land;false;plains;1
715;0;63;10;land;false;plains;1
716;51;2;37;land;false;plains;1
717;20;63;8;land;false;plains;1
718;24;7;2;land;false;plains;1
719;40;15;29;land;false;plains;1
720;1;24;7;land;false;plains;1
721;39;17;34;land;false;plains;1
722;62;12;2;land;false;plains;1
723;1;25;8;land;false;plains;1
724;40;14;18;land;false;plains;1
725;203;230;224;land;false;plains;1
726;235;55;211;land;false;plains;1
727;136;252;223;land;false;plains;1
728;35;39;24;land;false;plains;1
729;6;37;38;land;false;plains;1
730;221;126;238;land;false;plains;1
731;18;52;15;land;false;plains;1
732;0;30;39;land;false;plains;1
733;15;22;33;land;false;plains;1
734;20;36;16;land;false;plains;1
735;19;1;42;land;false;plains;1
736;25;14;52;land;false;plains;1
737;91;4;2;land;false;plains;1
738;34;26;15;land;false;plains;1
739;22;69;6;land;false;plains;1
740;15;35;28;land;false;plains;1
741;4;73;4;land;false;plains;1
742;161;219;139;land;false;plains;1
743;21;27;11;land;false;plains;1
744;32;19;27;land;false;plains;1
745;71;0;11;land;false;plains;1
746;252;123;247;land;false;plains;1
747;10;20;7;land;false;plains;1
748;162;175;164;land;false;plains;1
749;17;60;20;land;false;plains;1
750;39;2;50;land;false;plains;1
751;61;31;4;land;false;plains;1
752;13;26;13;land;false;plains;1
753;212;115;237;land;false;plains;1
754;1;87;6;land;false;plains;1
755;55;0;23;land;false;plains;1
756;175;137;227;land;false;plains;1
757;6;20;56;land;false;plains;1
758;43;51;0;land;false;plains;1
759;35;10;5;land;false;plains;1
760;46;4;46;land;false;plains;1
761;65;8;8;land;false;plains;1
762;28;13;9;land;false;plains;1
763;40;19;22;land;false;plains;1
764;27;50;0;land;false;plains;1
765;11;16;29;land;false;plains;1
766;15;50;0;land;false;plains;1
767;36;22;25;land;false;plains;1
768;22;66;1;land;false;plains;1
769;64;5;22;land;false;plains;1
770;24;13;29;land;false;plains;1
771;42;8;3;land;false;plains;1
772;48;19;0;land;false;plains;1
773;5;42;26;land;false;plains;1
774;61;21;4;land;false;plains;1
775;7;46;7;land;false;plains;1
776;45;1;21;land;false;plains;1
777;14;68;13;land;false;plains;1
778;24;16;12;land;false;plains;1
779;37;9;19;land;false;plains;1
780;4;1;91;land;false;plains;1
781;28;24;9;land;false;plains;1
782;32;8;7;land;false;plains;1
783;44;31;18;land;false;plains;1
784;0;16;71;land;false;plains;1
785;5;29;11;land;false;plains;1
786;13;23;13;land;false;plains;1
787;24;6;4;land;false;plains;1
788;51;6;17;land;false;plains;1
789;75;8;10;land;false;plains;1
790;0;11;86;land;false;plains;1
791;17;69;8;land;false;plains;1
792;5;37;27;land;false;plains;1
793;12;2;1;land;false;plains;1
794;82;2;13;land;false;plains;1
795;10;0;56;land;false;plains;1
796;25;20;14;land;false;plains;1
797;4;79;15;land;false;plains;1
798;49;31;2;land;false;plains;1
799;3;0;78;land;false;plains;1
800;3;92;2;land;false;plains;1
801;53;10;2;land;false;plains;1
802;21;31;40;land;false;plains;1
803;37;35;9;land;false;plains;1
804;13;2;78;land;false;plains;1
805;22;31;7;land;false;plains;1
806;22;9;0;land;false;plains;1
807;5;44;44;land;false;plains;1
808;8;25;65;land;false;plains;1
809;57;14;0;land;false;plains;1
810;47;9;41;land;false;plains;1
811;5;20;45;land;false;plains;1
812;30;2;0;land;false;plains;1
813;22;30;41;land;false;plains;1
814;51;21;17;land;false;plains;1
815;16;54;3;land;false;plains;1
816;27;8;41;land;false;plains;1
817;40;0;50;land;false;plains;1
818;9;24;55;land;false;plains;1
819;18;45;1;land;false;plains;1
820;10;22;29;land;false;plains;1
821;0;37;53;land;false;plains;1
822;3;43;11;land;false;plains;1
