3;industrial_complex;2434.00;14.00;2018.00;0.94;0
3;industrial_complex;2437.00;12.93;2007.00;5.07;0
3;industrial_complex;2465.00;14.23;2009.00;6.28;0
3;industrial_complex;2429.00;14.53;2036.00;4.12;0
3;arms_factory;2479.00;12.28;2019.00;5.67;0
3;arms_factory;2495.00;11.65;2028.00;3.51;0
3;arms_factory;2452.00;14.32;2019.00;4.72;0
3;arms_factory;2437.00;14.65;2032.00;1.46;0
3;arms_factory;2499.00;11.15;2014.00;4.12;0
3;arms_factory;2486.00;10.75;2046.00;0.50;0
3;mine;2499.00;11.32;2026.00;3.07;0
3;wall;2469.00;14.70;2002.00;1.01;0
3;wall;2442.00;12.25;2038.00;3.68;0
3;wall;2397.00;14.75;2046.00;0.06;0
3;wall;2461.00;14.57;2008.00;1.62;0
3;wall;2480.00;11.30;2027.00;5.74;0
3;wall;2466.00;13.73;2012.00;0.67;0
3;wall;2471.00;10.15;2045.00;3.68;0
3;wall;2465.00;10.75;2045.00;1.52;0
3;wall;2452.00;12.70;2030.00;4.19;0
3;wall;2439.00;13.98;2013.00;0.57;0
3;wall;2405.00;14.98;2045.00;2.13;0
3;wall;2466.00;13.35;2017.00;6.25;0
3;wall;2481.00;13.10;2003.00;1.17;0
3;wall;2463.00;10.38;2038.00;5.30;0
3;wall;2455.00;13.45;2023.00;0.58;0
3;wall;2499.00;11.15;2018.00;3.24;0
3;wall;2442.00;13.70;2010.00;5.91;0
3;wall;2506.00;11.13;2013.00;3.74;0
3;wall;2487.00;11.80;2025.00;5.30;0
3;wall;2451.00;13.23;2028.00;1.68;0
3;wall;2413.00;13.98;2022.00;5.81;0
3;wall;2499.00;11.90;2002.00;0.74;0
3;wall;2474.00;14.40;1999.00;3.75;0
3;wall;2456.00;13.45;2002.00;0.13;0
3;wall;2434.00;14.85;2028.00;4.25;0
3;wall;2423.00;14.30;2029.00;4.35;0
3;wall;2426.00;14.25;2037.00;2.20;0
3;wall;2512.00;10.85;2015.00;4.86;0
3;wall;2503.00;11.35;2030.00;1.24;0
3;wall;2424.00;13.23;2019.00;4.26;0
3;wall;2467.00;13.57;1994.00;0.64;0
4;scout_tower;2561.00;10.88;2030.00;6.23;0
4;anti_air_building;2598.00;10.40;2023.00;2.50;0
4;anti_air_building;2494.00;11.95;2041.00;5.16;0
4;anti_air_building;2609.00;11.93;2045.00;3.00;0
4;air_base;2606.00;10.95;2033.00;4.21;0
4;industrial_complex;2526.00;11.20;2036.00;0.94;0
4;industrial_complex;2566.00;10.90;2016.00;5.07;0
4;industrial_complex;2576.00;11.55;2040.00;6.28;0
4;industrial_complex;2579.00;11.25;2027.00;4.12;0
4;industrial_complex;2518.00;10.98;2024.00;5.67;0
4;industrial_complex;2620.00;11.55;2037.00;3.51;0
4;arms_factory;2562.00;10.93;2032.00;4.72;0
4;arms_factory;2538.00;11.10;2033.00;1.46;0
4;arms_factory;2501.00;11.93;2044.00;4.12;0
4;arms_factory;2561.00;11.05;2037.00;0.50;0
4;arms_factory;2593.00;10.55;2021.00;3.17;0
4;arms_factory;2515.00;12.23;2041.00;6.18;0
4;mine;2551.00;11.20;2026.00;1.01;0
4;wall;2579.00;11.50;2038.00;0.06;0
4;wall;2563.00;10.90;2026.00;1.62;0
4;wall;2556.00;11.43;2043.00;5.74;0
4;wall;2589.00;11.65;2041.00;0.67;0
4;wall;2600.00;10.40;2024.00;3.68;0
4;wall;2525.00;11.05;2034.00;1.52;0
4;wall;2515.00;12.40;2045.00;4.19;0
4;wall;2606.00;11.80;2046.00;0.57;0
4;wall;2530.00;10.85;2030.00;2.13;0
4;wall;2575.00;10.80;2020.00;6.25;0
4;wall;2623.00;12.20;2045.00;1.17;0
4;wall;2531.00;10.78;2022.00;5.30;0
4;wall;2546.00;11.68;2043.00;0.58;0
4;wall;2602.00;10.78;2030.00;3.24;0
4;wall;2617.00;11.45;2036.00;5.91;0
4;wall;2577.00;11.65;2046.00;3.74;0
4;wall;2518.00;11.10;2030.00;5.30;0
5;scout_tower;2675.00;10.93;2023.00;5.47;0
5;anti_air_building;2675.00;10.95;2011.00;3.00;0
5;anti_air_building;2713.00;10.40;2021.00;4.21;0
5;anti_air_building;2711.00;10.63;2006.00;0.94;0
5;air_base;2681.00;11.93;2032.00;5.07;0
5;industrial_complex;2698.00;11.32;2008.00;6.28;0
5;industrial_complex;2675.00;10.95;2011.00;4.12;0
5;industrial_complex;2713.00;10.40;2021.00;5.67;0
5;industrial_complex;2633.00;11.20;2030.00;3.51;0
5;industrial_complex;2681.00;11.93;2032.00;4.72;0
5;industrial_complex;2698.00;11.32;2008.00;1.46;0
5;arms_factory;2659.00;10.90;2023.00;4.12;0
5;arms_factory;2685.00;12.55;2038.00;0.50;0
5;arms_factory;2633.00;11.20;2030.00;3.17;0
5;arms_factory;2677.00;11.50;2029.00;6.18;0
5;arms_factory;2698.00;11.32;2008.00;2.57;0
5;arms_factory;2660.00;10.90;2023.00;5.23;0
5;mine;2660.00;10.90;2023.00;0.06;0
5;wall;2691.00;12.15;2041.00;5.74;0
5;wall;2701.00;10.82;2018.00;0.67;0
5;wall;2691.00;11.30;2027.00;3.68;0
5;wall;2708.00;10.93;2038.00;1.52;0
5;wall;2713.00;10.60;2017.00;4.19;0
5;wall;2656.00;11.20;2031.00;0.57;0
5;wall;2648.00;12.70;2042.00;2.13;0
5;wall;2665.00;13.35;2043.00;6.25;0
5;wall;2689.00;11.28;2013.00;1.17;0
5;wall;2633.00;11.28;2034.00;5.30;0
5;wall;2680.00;11.05;2022.00;0.58;0
5;wall;2714.00;10.40;2035.00;3.24;0
5;wall;2678.00;13.45;2045.00;5.91;0
5;wall;2685.00;12.25;2035.00;3.74;0
5;wall;2709.00;10.65;2008.00;5.30;0
6;scout_tower;2774.00;11.20;2021.00;5.05;0
6;anti_air_building;2755.00;10.65;2004.00;0.94;0
6;anti_air_building;2813.00;11.53;2026.00;5.07;0
6;anti_air_building;2765.00;10.30;2002.00;6.28;0
6;air_base;2746.00;10.23;1998.00;4.12;0
6;industrial_complex;2826.00;12.05;2033.00;5.67;0
6;industrial_complex;2759.00;11.28;2026.00;3.51;0
6;industrial_complex;2721.00;10.30;2030.00;4.72;0
6;industrial_complex;2788.00;11.00;2017.00;1.46;0
6;industrial_complex;2809.00;12.70;2043.00;4.12;0
6;industrial_complex;2746.00;11.05;2027.00;0.50;0
6;arms_factory;2789.00;11.55;2035.00;3.17;0
6;arms_factory;2752.00;10.50;2007.00;6.18;0
6;arms_factory;2790.00;11.15;2017.00;2.57;0
6;arms_factory;2725.00;10.30;2015.00;5.23;0
6;arms_factory;2829.00;14.25;2046.00;3.07;0
6;arms_factory;2819.00;12.73;2040.00;3.17;0
6;mine;2755.00;11.30;2028.00;5.74;0
6;wall;2729.00;10.20;2023.00;3.68;0
6;wall;2780.00;11.10;2025.00;1.52;0
6;wall;2772.00;11.53;2044.00;4.19;0
6;wall;2777.00;11.20;2022.00;0.57;0
6;wall;2754.00;10.95;2020.00;2.13;0
6;wall;2807.00;12.30;2038.00;6.25;0
6;wall;2815.00;12.10;2035.00;1.17;0
6;wall;2772.00;10.28;2002.00;5.30;0
6;wall;2758.00;10.60;2001.00;0.58;0
6;wall;2763.00;10.90;2014.00;3.24;0
6;wall;2792.00;11.25;2022.00;5.91;0
6;wall;2739.00;10.70;2012.00;3.74;0
6;wall;2748.00;10.78;2014.00;5.30;0
6;wall;2804.00;12.23;2032.00;1.68;0
6;wall;2735.00;10.75;2032.00;5.81;0
6;wall;2787.00;10.82;2011.00;0.74;0
6;wall;2784.00;10.15;2002.00;3.75;0
6;wall;2725.00;10.38;2041.00;0.13;0
6;wall;2788.00;11.63;2037.00;4.25;0
6;wall;2783.00;10.10;2000.00;4.35;0
6;wall;2725.00;10.20;2018.00;2.20;0
6;wall;2753.00;11.35;2031.00;4.86;0
6;wall;2755.00;10.88;2043.00;1.24;0
6;wall;2739.00;10.85;2030.00;4.26;0
6;wall;2766.00;11.38;2034.00;0.64;0
6;wall;2727.00;10.38;2008.00;3.31;0
6;wall;2753.00;10.40;2002.00;5.98;0
6;wall;2799.00;12.35;2042.00;2.71;0
6;wall;2738.00;10.75;2009.00;3.91;0
6;wall;2815.00;13.15;2046.00;1.75;0
6;wall;2756.00;11.40;2031.00;4.42;0
6;wall;2719.00;10.20;2008.00;5.98;0
6;wall;2727.00;10.50;2032.00;2.36;0
6;wall;2774.00;10.35;2009.00;0.20;0
6;wall;2775.00;10.75;2014.00;3.22;0
6;wall;2785.00;11.48;2035.00;4.42;0
6;wall;2766.00;11.32;2040.00;2.26;0
6;wall;2746.00;10.90;2022.00;4.93;0
6;wall;2774.00;11.65;2046.00;0.21;0
6;wall;2798.00;11.18;2018.00;2.87;0
6;wall;2768.00;10.30;2006.00;0.71;0
6;wall;2767.00;10.30;2000.00;1.92;0
6;wall;2738.00;10.80;2042.00;4.93;0
6;wall;2740.00;11.00;2035.00;1.32;0
6;wall;2746.00;10.28;1999.00;3.98;0
7;scout_tower;2912.00;13.90;2012.00;4.29;0
7;anti_air_building;2904.00;15.75;2027.00;6.28;0
7;anti_air_building;2956.00;11.28;1985.00;4.12;0
7;anti_air_building;2931.00;12.68;2034.00;5.67;0
7;air_base;2892.00;11.32;1999.00;3.51;0
7;industrial_complex;2875.00;19.70;2041.00;4.72;0
7;industrial_complex;2936.00;12.28;1994.00;1.46;0
7;industrial_complex;2936.00;12.82;2033.00;4.12;0
7;industrial_complex;2908.00;16.60;2036.00;0.50;0
7;industrial_complex;2864.00;17.00;2041.00;3.17;0
7;industrial_complex;2958.00;10.85;1980.00;6.18;0
7;arms_factory;2973.00;11.63;2027.00;2.57;0
7;arms_factory;2949.00;13.63;2015.00;5.23;0
7;arms_factory;2872.00;18.73;2040.00;3.07;0
7;arms_factory;2909.00;11.88;1994.00;3.17;0
7;arms_factory;2978.00;11.40;2010.00;1.01;0
7;arms_factory;2953.00;13.25;2014.00;3.68;0
7;mine;2950.00;11.40;2027.00;3.68;0
7;wall;2939.00;13.90;2014.00;4.19;0
7;wall;2962.00;12.20;2021.00;0.57;0
7;wall;2836.00;16.02;2044.00;2.13;0
7;wall;2890.00;20.23;2039.00;6.25;0
7;wall;2883.00;16.93;2031.00;1.17;0
7;wall;2914.00;14.80;2028.00;5.30;0
7;wall;2861.00;14.93;2035.00;0.58;0
7;wall;2880.00;14.78;2024.00;3.24;0
7;wall;2946.00;12.45;2042.00;5.91;0
7;wall;2948.00;13.78;2004.00;3.74;0
7;wall;2970.00;11.63;2025.00;5.30;0
7;wall;2907.00;17.60;2043.00;1.68;0
7;wall;2964.00;10.98;2045.00;5.81;0
7;wall;2897.00;15.75;2020.00;0.74;0
7;wall;2926.00;13.30;2005.00;3.75;0
7;wall;2893.00;13.48;2011.00;0.13;0
7;wall;2960.00;13.23;2002.00;4.25;0
7;wall;2912.00;12.32;1996.00;4.35;0
7;wall;2911.00;13.28;2002.00;2.20;0
7;wall;2905.00;12.78;2006.00;4.86;0
7;wall;2987.00;11.10;1994.00;1.24;0
7;wall;2900.00;18.50;2035.00;4.26;0
7;wall;2959.00;10.82;2034.00;0.64;0
7;wall;2955.00;11.03;2034.00;3.31;0
7;wall;2923.00;13.85;2026.00;5.98;0
7;wall;2937.00;10.78;1985.00;2.71;0
7;wall;2967.00;13.07;2011.00;3.91;0
7;wall;2982.00;11.20;2019.00;1.75;0
7;wall;2944.00;13.03;2033.00;4.42;0
7;wall;2952.00;11.93;1990.00;5.98;0
7;wall;2931.00;13.43;2003.00;2.36;0
7;wall;2925.00;11.57;1995.00;0.20;0
7;wall;2910.00;14.48;2022.00;3.22;0
7;wall;2975.00;10.90;1989.00;4.42;0
7;wall;2926.00;10.98;1990.00;2.26;0
7;wall;2956.00;10.75;1979.00;4.93;0
7;wall;2930.00;13.18;2043.00;0.21;0
7;wall;2941.00;12.90;1997.00;2.87;0
7;wall;2956.00;13.00;2011.00;0.71;0
7;wall;2881.00;13.68;2020.00;1.92;0
7;wall;2939.00;13.40;2043.00;4.93;0
7;wall;2972.00;11.10;1989.00;1.32;0
8;scout_tower;3037.00;10.60;2021.00;3.52;0
8;anti_air_building;3043.00;10.70;2030.00;5.67;0
8;anti_air_building;3051.00;10.25;2013.00;3.51;0
8;anti_air_building;3050.00;10.60;2027.00;4.72;0
8;air_base;3053.00;10.23;2010.00;1.46;0
8;industrial_complex;3062.00;10.82;2023.00;4.12;0
8;industrial_complex;3047.00;10.13;2007.00;0.50;0
8;industrial_complex;3050.00;10.40;2021.00;3.17;0
8;industrial_complex;2996.00;10.13;2045.00;6.18;0
8;industrial_complex;3056.00;10.40;2017.00;2.57;0
8;industrial_complex;2982.00;10.68;2044.00;5.23;0
8;arms_factory;3085.00;11.03;2029.00;3.07;0
8;arms_factory;2989.00;10.43;2042.00;3.17;0
8;arms_factory;3055.00;10.35;2012.00;1.01;0
8;arms_factory;3041.00;10.30;2014.00;3.68;0
8;arms_factory;3045.00;10.20;2010.00;0.06;0
8;arms_factory;3045.00;10.10;2008.00;1.62;0
8;dockyard;3067.00;9.73;2006.00;0.69;0
8;mine;3088.00;10.70;2027.00;0.57;0
8;wall;3085.00;10.55;2022.00;6.25;0
8;wall;2988.00;10.93;2027.00;1.17;0
8;wall;3038.00;10.50;2029.00;5.30;0
8;wall;3015.00;10.07;2038.00;0.58;0
8;wall;3021.00;10.10;2030.00;3.24;0
8;wall;3070.00;11.90;2041.00;5.91;0
8;wall;3009.00;10.20;2016.00;3.74;0
8;wall;3049.00;10.10;2005.00;5.30;0
8;wall;3058.00;10.38;2012.00;1.68;0
8;wall;3057.00;10.20;2008.00;5.81;0
8;wall;3051.00;10.60;2025.00;0.74;0
8;wall;3031.00;10.30;2044.00;3.75;0
8;wall;3043.00;10.25;2011.00;0.13;0
8;wall;3072.00;11.53;2035.00;4.25;0
8;wall;2997.00;10.40;2030.00;4.35;0
8;wall;2992.00;10.73;2036.00;2.20;0
8;wall;3028.00;10.38;2032.00;4.86;0
8;wall;3034.00;10.40;2019.00;1.24;0
8;wall;3021.00;10.05;2043.00;4.26;0
8;wall;3072.00;10.65;2018.00;0.64;0
8;wall;3046.00;10.10;2003.00;3.31;0
8;wall;3051.00;10.80;2045.00;5.98;0
8;wall;3056.00;10.80;2038.00;2.71;0
8;wall;3055.00;10.73;2027.00;3.91;0
8;wall;3087.00;10.05;2014.00;1.75;0
8;wall;3084.00;10.40;2020.00;4.42;0
8;wall;3078.00;10.10;2011.00;5.98;0
8;naval_base;3046.00;9.63;1997.00;0.00;13574
8;naval_base;3064.00;10.00;2005.00;1.11;13535
8;naval_base;3041.00;9.63;2002.00;-0.32;13574
8;naval_base;3078.00;9.50;2008.00;0.00;13535
8;naval_base;3094.00;10.03;2020.00;1.21;14047
8;naval_base;3067.00;9.73;2006.00;0.69;13535
8;naval_base;3093.00;10.00;2015.00;1.11;12223
8;coastal_fortress;3064.00;10.00;2005.00;1.11;0
8;coastal_fortress;3086.00;9.50;2012.00;1.11;0
8;coastal_fortress;3097.00;10.03;2019.00;1.21;0
8;coastal_fortress;3078.00;9.50;2008.00;0.00;0
8;coastal_fortress;3041.00;9.50;2001.00;0.00;0
8;coastal_fortress;3041.00;9.63;2002.00;-0.32;0
8;coastal_fortress;3066.00;10.00;2006.00;0.69;0
9;scout_tower;3169.00;10.00;2033.00;5.70;0
9;anti_air_building;3102.00;10.63;2030.00;1.46;0
9;anti_air_building;3215.00;10.25;2045.00;4.12;0
9;anti_air_building;3160.00;10.18;2037.00;0.50;0
9;air_base;3108.00;10.10;2024.00;3.17;0
9;industrial_complex;3179.00;10.10;2041.00;6.18;0
9;industrial_complex;3115.00;11.05;2032.00;2.57;0
9;industrial_complex;3175.00;10.10;2036.00;5.23;0
9;industrial_complex;3175.00;10.10;2036.00;3.07;0
9;industrial_complex;3112.00;10.28;2026.00;3.17;0
9;industrial_complex;3087.00;11.93;2036.00;1.01;0
9;arms_factory;3087.00;11.93;2036.00;3.68;0
9;arms_factory;3113.00;10.00;2020.00;0.06;0
9;arms_factory;3113.00;10.00;2020.00;1.62;0
9;arms_factory;3135.00;11.68;2042.00;5.74;0
9;arms_factory;3081.00;12.32;2040.00;0.67;0
9;arms_factory;3081.00;12.32;2040.00;3.68;0
9;dockyard;3142.00;9.50;2025.00;0.24;0
9;mine;3145.00;10.30;2033.00;1.17;0
9;wall;3207.00;10.15;2041.00;0.58;0
9;wall;3110.00;14.15;2043.00;3.24;0
9;wall;3168.00;10.50;2044.00;5.91;0
9;wall;3160.00;10.07;2034.00;3.74;0
9;wall;3215.00;10.10;2042.00;5.30;0
9;wall;3225.00;10.20;2044.00;1.68;0
9;wall;3158.00;10.35;2043.00;5.81;0
9;wall;3187.00;10.05;2042.00;0.74;0
9;wall;3146.00;10.28;2032.00;3.75;0
9;wall;3133.00;10.55;2034.00;0.13;0
9;wall;3245.00;10.00;2045.00;4.25;0
9;wall;3200.00;10.25;2045.00;4.35;0
9;wall;3122.00;10.07;2022.00;2.20;0
9;wall;3083.00;12.05;2038.00;4.86;0
9;wall;3143.00;10.80;2039.00;1.24;0
9;wall;3129.00;10.13;2025.00;4.26;0
9;wall;3094.00;13.45;2040.00;0.64;0
9;wall;3126.00;13.05;2045.00;3.31;0
9;wall;3180.00;10.05;2038.00;5.98;0
9;wall;3099.00;10.05;2024.00;2.71;0
9;wall;3123.00;10.80;2032.00;3.91;0
9;wall;3104.00;11.05;2033.00;1.75;0
9;wall;3094.00;10.35;2028.00;4.42;0
9;wall;3176.00;10.30;2045.00;5.98;0
9;wall;3223.00;10.07;2041.00;2.36;0
9;naval_base;3152.00;9.50;2029.00;0.24;10804
9;naval_base;3160.00;9.50;2031.00;0.54;10804
9;naval_base;3247.00;9.50;2043.00;-0.79;11169
9;naval_base;3184.00;9.50;2035.00;0.59;14045
9;naval_base;3230.00;9.50;2039.00;0.79;11169
9;naval_base;3097.00;9.50;2022.00;0.24;14047
9;naval_base;3111.00;9.50;2019.00;0.00;14047
9;naval_base;3204.00;9.50;2037.00;-0.46;11339
9;naval_base;3135.00;10.00;2026.00;1.57;10804
9;naval_base;3183.00;9.50;2035.00;0.79;14045
9;naval_base;3197.00;9.50;2038.00;-0.20;14045
9;naval_base;3232.00;9.50;2039.00;0.64;11169
9;coastal_fortress;3106.00;9.50;2020.00;0.24;0
9;coastal_fortress;3174.00;9.50;2033.00;0.79;0
9;coastal_fortress;3127.00;10.03;2022.00;-0.64;0
9;coastal_fortress;3160.00;9.50;2031.00;0.54;0
9;coastal_fortress;3238.00;10.00;2042.00;-0.79;0
9;coastal_fortress;3225.00;9.50;2039.00;0.79;0
9;coastal_fortress;3205.00;9.50;2037.00;-0.46;0
9;coastal_fortress;3197.00;9.50;2038.00;-0.20;0
9;coastal_fortress;3116.00;9.50;2019.00;0.00;0
9;coastal_fortress;3149.00;9.73;2028.00;0.24;0
9;coastal_fortress;3190.00;9.90;2039.00;0.59;0
9;coastal_fortress;3232.00;9.50;2039.00;0.64;0
10;scout_tower;2839.00;10.57;2006.00;3.83;0
10;anti_air_building;2824.00;11.35;2027.00;0.50;0
10;anti_air_building;2821.00;10.40;2010.00;3.17;0
10;anti_air_building;2865.00;9.85;1983.00;6.18;0
10;air_base;2864.00;10.10;1996.00;2.57;0
10;industrial_complex;2855.00;11.20;2015.00;5.23;0
10;industrial_complex;2879.00;10.50;1997.00;3.07;0
10;industrial_complex;2836.00;10.82;2008.00;3.17;0
10;industrial_complex;2881.00;10.15;1984.00;1.01;0
10;industrial_complex;2837.00;13.28;2035.00;3.68;0
10;industrial_complex;2812.00;11.25;2021.00;0.06;0
10;arms_factory;2846.00;10.63;2006.00;1.62;0
10;arms_factory;2824.00;11.20;2023.00;5.74;0
10;arms_factory;2789.00;9.95;1988.00;0.67;0
10;arms_factory;2837.00;10.10;1995.00;3.68;0
10;arms_factory;2795.00;10.40;2002.00;1.52;0
10;arms_factory;2820.00;10.40;2008.00;4.19;0
10;dockyard;2882.00;9.73;1978.00;-0.59;0
10;mine;2801.00;9.80;1988.00;0.58;0
10;wall;2822.00;10.75;2013.00;5.91;0
10;wall;2856.00;10.00;1991.00;3.74;0
10;wall;2871.00;10.05;1989.00;5.30;0
10;wall;2852.00;12.28;2028.00;1.68;0
10;wall;2825.00;10.00;1988.00;5.81;0
10;wall;2812.00;10.10;1996.00;0.74;0
10;wall;2840.00;10.78;2009.00;3.75;0
10;wall;2883.00;10.80;1998.00;0.13;0
10;wall;2847.00;10.30;2001.00;4.25;0
10;wall;2861.00;12.60;2025.00;4.35;0
10;wall;2847.00;11.25;2015.00;2.20;0
10;wall;2888.00;10.63;1993.00;4.86;0
10;wall;2868.00;10.28;2004.00;1.24;0
10;wall;2864.00;10.00;1988.00;4.26;0
10;wall;2811.00;10.20;2003.00;0.64;0
10;wall;2803.00;11.00;2016.00;3.31;0
10;wall;2883.00;10.10;1982.00;5.98;0
10;wall;2857.00;10.93;2013.00;2.71;0
10;wall;2814.00;10.15;2001.00;3.91;0
10;wall;2797.00;10.00;1993.00;1.75;0
10;wall;2823.00;11.20;2022.00;4.42;0
